gene_id,gc
NZ_CP019264.1_15,0.5796
NZ_CP019264.1_16,0.4156
NZ_CP019264.1_17,0.3098
NZ_CP019264.1_18,0.4328
NZ_CP019264.1_19,0.4031
NZ_CP019264.1_20,0.3909
NZ_CP019264.1_21,0.4414
NZ_CP019264.1_22,0.4667
NZ_CP019264.1_23,0.4293
NZ_CP019264.1_24,0.4861
NZ_CP019264.1_25,0.4815
NZ_CP019264.1_26,0.4906
NZ_CP019264.1_27,0.5092
NZ_CP019264.1_28,0.4211
NZ_CP019264.1_29,0.3885
NZ_CP019264.1_30,0.3846
NZ_CP019264.1_31,0.4417
NZ_CP019264.1_32,0.3851
NZ_CP019264.1_33,0.3158
NZ_CP019264.1_34,0.4012
NZ_CP019264.1_35,0.3607
NZ_CP019264.1_36,0.4074
NZ_CP019264.1_37,0.3762
NZ_CP019264.1_38,0.3682
NZ_CP019264.1_39,0.4012
NZ_CP019264.1_40,0.3642
NZ_CP019264.1_41,0.3755
NZ_CP019264.1_42,0.3617
NZ_CP019264.1_43,0.4850
NZ_CP019264.1_44,0.4800
NZ_CP019264.1_45,0.4474
NZ_CP019264.1_46,0.3653
NZ_CP019264.1_47,0.3765
NZ_CP019264.1_48,0.3910
NZ_CP019264.1_49,0.3744
NZ_CP019264.1_50,0.4639
NZ_CP019264.1_51,0.3895
NZ_CP019264.1_52,0.4343
NZ_CP019264.1_53,0.3891
NZ_CP019264.1_54,0.4202
NZ_CP019264.1_55,0.4491
NZ_CP019264.1_56,0.4062
NZ_CP019264.1_57,0.4201
NZ_CP019264.1_58,0.3333
NZ_CP019264.1_59,0.4568
NZ_CP019264.1_60,0.4508
NZ_CP019264.1_61,0.4205
NZ_CP019264.1_62,0.4789
NZ_CP019264.1_63,0.3874
NZ_CP019264.1_64,0.4301
NZ_CP019264.1_65,0.3934
NZ_CP019264.1_66,0.3679
NZ_CP019264.1_67,0.4860
NZ_CP019264.1_68,0.5000
NZ_CP019264.1_69,0.4912
NZ_CP019264.1_70,0.4889
NZ_CP019264.1_71,0.4711
NZ_CP019264.1_72,0.3440
NZ_CP019264.1_73,0.4438
NZ_CP019264.1_74,0.3309
NZ_CP019264.1_75,0.3210
NZ_CP019264.1_76,0.3757
NZ_CP019264.1_77,0.3841
NZ_CP019264.1_78,0.4138
NZ_CP019264.1_79,0.3967
NZ_CP019264.1_80,0.3333
NZ_CP019264.1_81,0.3121
NZ_CP019264.1_82,0.4524
NZ_CP019264.1_83,0.4851
NZ_CP019264.1_84,0.4416
NZ_CP019264.1_85,0.4821
NZ_CP019264.1_86,0.3882
NZ_CP019264.1_87,0.4205
NZ_CP019264.1_88,0.4939
NZ_CP019264.1_89,0.3874
NZ_CP019264.1_90,0.4301
NZ_CP019264.1_91,0.3934
NZ_CP019264.1_92,0.3679
NZ_CP019264.1_93,0.4869
NZ_CP019264.1_94,0.4719
NZ_CP019264.1_95,0.5000
NZ_CP019264.1_96,0.4912
NZ_CP019264.1_97,0.4889
NZ_CP019264.1_98,0.4711
NZ_CP019264.1_99,0.3440
NZ_CP019264.1_100,0.4438
NZ_CP019264.1_101,0.3476
NZ_CP019264.1_102,0.3802
NZ_CP019264.1_103,0.4409
NZ_CP019264.1_104,0.4155
NZ_CP019264.1_105,0.3469
NZ_CP019264.1_106,0.4916
NZ_CP019264.1_107,0.4914
NZ_CP019264.1_108,0.4297
NZ_CP019264.1_109,0.4251
NZ_CP019264.1_110,0.3363
NZ_CP019268.1_1,0.4474
NZ_CP019268.1_2,0.4416
NZ_CP019268.1_3,0.5139
NZ_CP019268.1_4,0.4930
NZ_CP019268.1_5,0.5986
NZ_CP019268.1_6,0.5724
NZ_CP019268.1_7,0.5630
NZ_CP019268.1_8,0.5043
NZ_CP019268.1_9,0.5981
NZ_CP019268.1_10,0.6098
NZ_CP019268.1_11,0.4578
NZ_CP019268.1_12,0.4713
NZ_CP019268.1_13,0.5290
NZ_CP019268.1_14,0.5463
NZ_CP019268.1_15,0.4718
NZ_CP019268.1_16,0.5445
NZ_CP019268.1_17,0.5559
NZ_CP019268.1_18,0.5409
NZ_CP019268.1_19,0.5637
NZ_CP019268.1_20,0.4226
NZ_CP019268.1_21,0.4120
NZ_CP019268.1_22,0.4713
NZ_CP019268.1_23,0.4930
NZ_CP019268.1_24,0.5233
NZ_CP019268.1_25,0.5181
NZ_CP019268.1_26,0.4809
NZ_CP019268.1_27,0.5254
NZ_CP019268.1_28,0.4841
NZ_CP019268.1_29,0.4874
NZ_CP019268.1_30,0.4949
NZ_CP019268.1_31,0.5235
NZ_CP019268.1_32,0.4750
NZ_CP019268.1_33,0.5735
NZ_CP019268.1_34,0.3322
NZ_CP019268.1_35,0.3829
NZ_CP019268.1_36,0.4287
NZ_CP019268.1_37,0.5413
NZ_CP019268.1_38,0.5573
NZ_CP019268.1_39,0.5422
NZ_CP019268.1_40,0.4746
NZ_CP019268.1_41,0.4822
NZ_CP019268.1_42,0.5061
NZ_CP019268.1_43,0.3471
NZ_CP019268.1_44,0.4987
NZ_CP019268.1_45,0.5225
NZ_CP019268.1_46,0.4858
NZ_CP019268.1_47,0.5493
NZ_CP019268.1_48,0.5033
NZ_CP019268.1_49,0.5513
NZ_CP019268.1_50,0.5301
NZ_CP019268.1_51,0.4048
NZ_CP019268.1_52,0.5333
NZ_CP019268.1_53,0.5223
NZ_CP019268.1_54,0.4777
NZ_CP019268.1_55,0.5582
NZ_CP019268.1_56,0.5787
NZ_CP019268.1_57,0.5667
NZ_CP019268.1_58,0.5225
NZ_CP019268.1_59,0.5000
NZ_CP019268.1_60,0.3990
NZ_CP019268.1_61,0.5272
NZ_CP019268.1_62,0.5062
NZ_CP019268.1_63,0.5505
NZ_CP019268.1_64,0.4180
NZ_CP019268.1_65,0.4382
NZ_CP019268.1_66,0.4423
NZ_CP019268.1_67,0.4247
NZ_CP019268.1_68,0.4296
NZ_CP019268.1_69,0.4964
NZ_CP019268.1_70,0.5171
NZ_CP019268.1_71,0.5948
NZ_CP019268.1_72,0.5995
NZ_CP019268.1_73,0.5105
NZ_CP019268.1_74,0.5291
NZ_CP019268.1_75,0.4088
NZ_CP019268.1_76,0.4020
NZ_CP019268.1_77,0.5319
NZ_CP019268.1_78,0.5995
NZ_CP019268.1_79,0.6115
NZ_CP019268.1_80,0.5625
NZ_CP019268.1_81,0.5018
NZ_CP019268.1_82,0.5423
NZ_CP019268.1_83,0.3867
NZ_CP019268.1_84,0.6083
NZ_CP019268.1_85,0.6478
NZ_CP019268.1_86,0.5319
NZ_CP019268.1_87,0.4901
NZ_CP019268.1_88,0.4696
NZ_CP019268.1_89,0.3597
NZ_CP019268.1_90,0.3266
NZ_CP019268.1_91,0.4337
NZ_CP019268.1_92,0.4022
NZ_CP019268.1_93,0.4119
NZ_CP019268.1_94,0.5397
NZ_CP019268.1_95,0.5278
NZ_CP019268.1_96,0.4133
NZ_CP019268.1_97,0.3458
NZ_CP019268.1_98,0.3955
NZ_CP019268.1_99,0.4206
NZ_CP019268.1_100,0.4508
NZ_CP019268.1_101,0.4470
NZ_CP019268.1_102,0.4841
NZ_CP019268.1_103,0.5319
NZ_CP019268.1_104,0.6794
NZ_CP019268.1_105,0.6608
NZ_CP019268.1_106,0.6066
NZ_CP019268.1_107,0.5622
NZ_CP019268.1_108,0.5591
NZ_CP019268.1_109,0.5319
NZ_CP019268.1_110,0.4387
NZ_CP019268.1_111,0.5362
NZ_CP019268.1_112,0.5616
NZ_CP019268.1_113,0.5349
NZ_CP019268.1_114,0.5214
NZ_CP019268.1_115,0.5606
NZ_CP019268.1_116,0.4451
NZ_CP019268.1_117,0.4961
NZ_CP019268.1_118,0.4800
NZ_CP019268.1_119,0.5048
NZ_CP019268.1_120,0.6150
NZ_CP019268.1_121,0.5668
NZ_CP019268.1_122,0.4425
NZ_CP019268.1_123,0.5753
NZ_CP019268.1_124,0.5829
NZ_CP019268.1_125,0.5706
NZ_CP019268.1_126,0.4691
NZ_CP019268.1_127,0.4712
NZ_CP019268.1_128,0.5137
NZ_CP019268.1_129,0.3813
NZ_CP019268.1_130,0.3377
NZ_CP019268.1_131,0.3880
NZ_CP019282.1_1,0.4549
NZ_CP019282.1_2,0.4374
NZ_CP019282.1_3,0.5139
NZ_CP019282.1_4,0.4930
NZ_CP019282.1_5,0.5986
NZ_CP019282.1_6,0.5724
NZ_CP019282.1_7,0.5043
NZ_CP019282.1_8,0.5981
NZ_CP019282.1_9,0.6098
NZ_CP019282.1_10,0.4578
NZ_CP019282.1_11,0.4713
NZ_CP019282.1_12,0.5370
NZ_CP019282.1_13,0.5290
NZ_CP019282.1_14,0.5463
NZ_CP019282.1_15,0.4718
NZ_CP019282.1_16,0.5445
NZ_CP019282.1_17,0.5559
NZ_CP019282.1_18,0.5409
NZ_CP019282.1_19,0.5637
NZ_CP019282.1_20,0.4226
NZ_CP019282.1_21,0.4120
NZ_CP019282.1_22,0.4713
NZ_CP019282.1_23,0.4930
NZ_CP019282.1_24,0.5233
NZ_CP019282.1_25,0.5181
NZ_CP019282.1_26,0.4809
NZ_CP019282.1_27,0.5254
NZ_CP019282.1_28,0.5370
NZ_CP019282.1_29,0.4841
NZ_CP019282.1_30,0.4874
NZ_CP019282.1_31,0.4949
NZ_CP019282.1_32,0.5235
NZ_CP019282.1_33,0.4750
NZ_CP019282.1_34,0.5735
NZ_CP019282.1_35,0.3344
NZ_CP019282.1_36,0.3829
NZ_CP019282.1_37,0.4287
NZ_CP019282.1_38,0.3137
NZ_CP019282.1_39,0.5413
NZ_CP019282.1_40,0.5479
NZ_CP019282.1_41,0.5335
NZ_CP019282.1_42,0.5257
NZ_CP019282.1_43,0.5217
NZ_CP019282.1_44,0.5370
NZ_CP019282.1_45,0.4987
NZ_CP019282.1_46,0.5213
NZ_CP019282.1_47,0.4858
NZ_CP019282.1_48,0.5497
NZ_CP019282.1_49,0.5366
NZ_CP019282.1_50,0.4048
NZ_CP019282.1_51,0.5328
NZ_CP019282.1_52,0.4756
NZ_CP019282.1_53,0.5582
NZ_CP019282.1_54,0.5790
NZ_CP019282.1_55,0.5683
NZ_CP019282.1_56,0.5214
NZ_CP019282.1_57,0.5000
NZ_CP019282.1_58,0.5417
NZ_CP019282.1_59,0.5370
NZ_CP019282.1_60,0.4657
NZ_CP019282.1_61,0.4576
NZ_CP019282.1_62,0.3794
NZ_CP019282.1_63,0.3295
NZ_CP019282.1_64,0.4130
NZ_CP019282.1_65,0.3701
NZ_CP019282.1_66,0.5593
NZ_CP019282.1_67,0.4899
NZ_CP019282.1_68,0.4815
NZ_CP019282.1_69,0.3891
NZ_CP019282.1_70,0.5617
NZ_CP019282.1_71,0.5431
NZ_CP019282.1_72,0.5072
NZ_CP019282.1_73,0.5630
NZ_CP019282.1_74,0.5326
NZ_CP019282.1_75,0.6528
NZ_CP019282.1_76,0.5898
NZ_CP019282.1_77,0.6367
NZ_CP019282.1_78,0.6208
NZ_CP019282.1_79,0.7202
NZ_CP019282.1_80,0.6607
NZ_CP019282.1_81,0.5105
NZ_CP019282.1_82,0.5517
NZ_CP019282.1_83,0.4718
NZ_CP019282.1_84,0.4070
NZ_CP019282.1_85,0.4020
NZ_CP019282.1_86,0.2906
NZ_CP019282.1_87,0.5319
NZ_CP019282.1_88,0.5995
NZ_CP019282.1_89,0.6115
NZ_CP019282.1_90,0.5625
NZ_CP019282.1_91,0.5277
NZ_CP019282.1_92,0.5758
NZ_CP019282.1_93,0.6219
NZ_CP019282.1_94,0.6114
NZ_CP019282.1_95,0.5120
NZ_CP019282.1_96,0.5179
NZ_CP019282.1_97,0.5000
NZ_CP019282.1_98,0.5899
NZ_CP019282.1_99,0.5517
NZ_CP019282.1_100,0.4718
NZ_CP019282.1_101,0.6105
NZ_CP019282.1_102,0.6085
NZ_CP019282.1_103,0.6505
NZ_CP019282.1_104,0.6556
NZ_CP019282.1_105,0.5319
NZ_CP019282.1_106,0.5923
NZ_CP019282.1_107,0.5434
NZ_CP019282.1_108,0.5277
NZ_CP019282.1_109,0.5491
NZ_CP019282.1_110,0.5660
NZ_CP019282.1_111,0.4986
NZ_CP019282.1_112,0.5319
NZ_CP019282.1_113,0.6109
NZ_CP019282.1_114,0.5319
NZ_CP019282.1_115,0.5094
NZ_CP019282.1_116,0.5362
NZ_CP019282.1_117,0.5616
NZ_CP019282.1_118,0.5349
NZ_CP019282.1_119,0.5214
NZ_CP019282.1_120,0.5606
NZ_CP019282.1_121,0.4451
NZ_CP019282.1_122,0.4961
NZ_CP019282.1_123,0.4541
NZ_CP019282.1_124,0.5668
NZ_CP019282.1_125,0.4425
NZ_CP019282.1_126,0.5743
NZ_CP019282.1_127,0.5978
NZ_CP019282.1_128,0.5263
NZ_CP019282.1_129,0.5038
NZ_CP019282.1_130,0.5241
NZ_CP019282.1_131,0.4891
NZ_CP019282.1_132,0.4106
NZ_CP019282.1_133,0.5090
NZ_CP019282.1_134,0.5167
NZ_CP019282.1_135,0.3885
NZ_CP019282.1_136,0.4433
NZ_CP019282.1_137,0.5696
NZ_CP019282.1_138,0.5333
NZ_CP019282.1_139,0.3429
NZ_CP019282.1_140,0.4109
NZ_CP019282.1_141,0.5148
NZ_CP019282.1_142,0.4109
NZ_CP019282.1_143,0.5235
NZ_CP019282.1_144,0.5524
NZ_CP019282.1_145,0.5529
NZ_CP019282.1_146,0.5956
NZ_CP019282.1_147,0.5711
NZ_CP019282.1_148,0.5426
NZ_CP019282.1_149,0.4000
NZ_CP019282.1_150,0.5310
NZ_CP019282.1_151,0.4246
NZ_CP019282.1_152,0.4141
NZ_CP019282.1_153,0.5034
NZ_CP019282.1_154,0.5700
NZ_CP019282.1_155,0.5706
NZ_CP019282.1_156,0.4691
NZ_CP019282.1_157,0.4712
NZ_CP019282.1_158,0.5137
NZ_CP019282.1_159,0.3813
NZ_CP019282.1_160,0.3377
NZ_CP019282.1_161,0.3880
NZ_CP019441.1_1,0.5274
NZ_CP019441.1_2,0.4660
NZ_CP019441.1_3,0.4881
NZ_CP019441.1_4,0.4946
NZ_CP019441.1_5,0.4910
NZ_CP019441.1_6,0.5075
NZ_CP019441.1_7,0.5055
NZ_CP019441.1_8,0.5014
NZ_CP019441.1_9,0.5245
NZ_CP019441.1_10,0.5503
NZ_CP019441.1_11,0.5500
NZ_CP019441.1_12,0.4994
NZ_CP019441.1_13,0.5063
NZ_CP019441.1_14,0.4976
NZ_CP019441.1_15,0.5086
NZ_CP019441.1_16,0.5054
NZ_CP019441.1_17,0.5076
NZ_CP019441.1_18,0.6086
NZ_CP019441.1_19,0.6078
NZ_CP019441.1_20,0.3816
NZ_CP019441.1_21,0.4910
NZ_CP019441.1_22,0.5128
NZ_CP019441.1_23,0.5055
NZ_CP019441.1_24,0.5014
NZ_CP019441.1_25,0.5236
NZ_CP019441.1_26,0.5245
NZ_CP019441.1_27,0.5328
NZ_CP019441.1_28,0.5589
NZ_CP019441.1_29,0.5691
NZ_CP019441.1_30,0.5500
NZ_CP019441.1_31,0.4994
NZ_CP019441.1_32,0.5063
NZ_CP019441.1_33,0.4976
NZ_CP019441.1_34,0.5086
NZ_CP019441.1_35,0.5054
NZ_CP019441.1_36,0.5062
NZ_CP019441.1_37,0.6044
NZ_CP019441.1_38,0.6111
NZ_CP019441.1_39,0.6105
NZ_CP019441.1_40,0.5120
NZ_CP019441.1_41,0.5179
NZ_CP019441.1_42,0.5000
NZ_CP019441.1_43,0.6155
NZ_CP019441.1_44,0.5545
NZ_CP019441.1_45,0.4649
NZ_CP019441.1_46,0.5029
NZ_CP019441.1_47,0.4377
NZ_CP019441.1_48,0.5404
NZ_CP019441.1_49,0.6167
NZ_CP019441.1_50,0.6507
NZ_CP019441.1_51,0.6105
NZ_CP019441.1_52,0.6085
NZ_CP019441.1_53,0.6505
NZ_CP019441.1_54,0.6545
NZ_CP019441.1_55,0.4963
NZ_CP019441.1_56,0.5094
NZ_CP019441.1_57,0.5027
NZ_CP019441.1_58,0.5615
NZ_CP019441.1_59,0.5735
NZ_CP019441.1_60,0.6468
NZ_CP019441.1_61,0.6293
NZ_CP019441.1_62,0.6222
NZ_CP019441.1_63,0.6456
NZ_CP019441.1_64,0.6749
NZ_CP019441.1_65,0.5649
NZ_CP019441.1_66,0.6441
NZ_CP019441.1_67,0.5833
NZ_CP019441.1_68,0.6125
NZ_CP019441.1_69,0.6023
NZ_CP019441.1_70,0.5308
NZ_CP019441.1_71,0.5366
NZ_CP019441.1_72,0.5356
NZ_CP019441.1_73,0.5371
NZ_CP019441.1_74,0.5047
NZ_CP019441.1_75,0.5500
NZ_CP019441.1_76,0.5503
NZ_CP019441.1_77,0.5284
NZ_CP019441.1_78,0.4726
NZ_CP019441.1_79,0.4812
NZ_CP019441.1_80,0.3150
NZ_CP019441.1_81,0.5513
NZ_CP019441.1_82,0.4904
NZ_CP019441.1_83,0.4444
NZ_CP019441.1_84,0.4583
NZ_CP019441.1_85,0.5376
NZ_CP019441.1_86,0.5301
NZ_CP019441.1_87,0.4599
NZ_CP019441.1_88,0.4762
NZ_CP019441.1_89,0.5129
NZ_CP019441.1_90,0.4964
NZ_CP019441.1_91,0.5205
NZ_CP019441.1_92,0.4889
NZ_CP019441.1_93,0.4979
NZ_CP019441.1_94,0.5503
NZ_CP019441.1_95,0.5500
NZ_CP019441.1_96,0.4822
NZ_CP019441.1_97,0.4950
NZ_CP019441.1_98,0.5060
NZ_CP019441.1_99,0.5261
NZ_CP019441.1_100,0.5104
NZ_CP019441.1_101,0.5252
NZ_CP019441.1_102,0.5253
NZ_CP019441.1_103,0.5169
NZ_CP019441.1_104,0.5437
NZ_CP019441.1_105,0.5503
NZ_CP019441.1_106,0.5500
NZ_CP019441.1_107,0.4749
NZ_CP019441.1_108,0.5469
NZ_CP019441.1_109,0.5250
NZ_CP019441.1_110,0.5270
NZ_CP019441.1_111,0.5381
NZ_CP019441.1_112,0.4928
NZ_CP019441.1_113,0.5355
NZ_CP019441.1_114,0.5055
NZ_CP019441.1_115,0.4653
NZ_CP019441.1_116,0.4842
NZ_CP019441.1_117,0.4947
NZ_CP019441.1_118,0.4966
NZ_CP019441.1_119,0.5270
NZ_CP019441.1_120,0.5055
NZ_CP019441.1_121,0.5423
NZ_CP019441.1_122,0.5408
NZ_CP019441.1_123,0.5307
NZ_CP019441.1_124,0.5413
NZ_CP019441.1_125,0.5282
NZ_CP019441.1_126,0.5500
NZ_CP019441.1_127,0.5503
NZ_CP019441.1_128,0.5162
NZ_CP019441.1_129,0.4977
NZ_CP019441.1_130,0.5038
NZ_CP019441.1_131,0.5236
NZ_CP019441.1_132,0.5322
NZ_CP019441.1_133,0.4930
NZ_CP019441.1_134,0.5096
NZ_CP019441.1_135,0.5503
NZ_CP019441.1_136,0.5500
NZ_CP019441.1_137,0.5458
NZ_CP019441.1_138,0.5185
NZ_CP019441.1_139,0.5000
NZ_CP019441.1_140,0.5132
NZ_CP019441.1_141,0.5278
NZ_CP019441.1_142,0.5220
NZ_CP019441.1_143,0.4689
NZ_CP019441.1_144,0.5008
NZ_CP019441.1_145,0.5356
NZ_CP019441.1_146,0.5353
NZ_CP019441.1_147,0.6078
NZ_CP019441.1_148,0.5809
NZ_CP019441.1_149,0.6078
NZ_CP019441.1_150,0.5817
NZ_CP019441.1_151,0.5835
NZ_CP019441.1_152,0.6472
NZ_CP019441.1_153,0.6078
NZ_CP019441.1_154,0.6089
NZ_CP019441.1_155,0.6748
NZ_CP019441.1_156,0.6504
NZ_CP019441.1_157,0.5319
NZ_CP019441.1_158,0.5606
NZ_CP019441.1_159,0.5497
NZ_CP019441.1_160,0.5319
NZ_CP019441.1_161,0.5517
NZ_CP019441.1_162,0.5667
NZ_CP019441.1_163,0.5755
NZ_CP019441.1_164,0.5510
NZ_CP019441.1_165,0.5319
NZ_CP019441.1_166,0.5027
NZ_CP019441.1_167,0.4412
NZ_CP019441.1_168,0.5319
NZ_CP019441.1_169,0.5497
NZ_CP019441.1_170,0.5606
NZ_CP019441.1_171,0.5243
NZ_CP019441.1_172,0.4990
NZ_CP019441.1_173,0.5392
NZ_CP019441.1_174,0.5017
NZ_CP019441.1_175,0.5346
NZ_CP019441.1_176,0.5503
NZ_CP019441.1_177,0.5500
NZ_CP019441.1_178,0.5089
NZ_CP019441.1_179,0.5315
NZ_CP019441.1_180,0.4971
NZ_CP019441.1_181,0.5080
NZ_CP019441.1_182,0.5026
NZ_CP019441.1_183,0.5165
NZ_CP019441.1_184,0.4848
NZ_CP019441.1_185,0.5109
NZ_CP019441.1_186,0.5080
NZ_CP019441.1_187,0.5114
NZ_CP019441.1_188,0.5241
NZ_CP019441.1_189,0.5215
NZ_CP019441.1_190,0.5089
NZ_CP019441.1_191,0.5117
NZ_CP019441.1_192,0.5027
NZ_CP019441.1_193,0.5128
NZ_CP019441.1_194,0.5301
NZ_CP019441.1_195,0.4986
NZ_CP019441.1_196,0.5281
NZ_CP019441.1_197,0.4864
NZ_CP019441.1_198,0.5275
NZ_CP019441.1_199,0.5398
NZ_CP019441.1_200,0.5185
NZ_CP019441.1_201,0.5407
NZ_CP019441.1_202,0.5500
NZ_CP019441.1_203,0.5503
NZ_CP019441.1_204,0.4951
NZ_CP019441.1_205,0.5307
NZ_CP019441.1_206,0.5453
NZ_CP019441.1_207,0.5123
NZ_CP019441.1_208,0.5389
NZ_CP019441.1_209,0.5291
NZ_CP019441.1_210,0.5343
NZ_CP019441.1_211,0.5469
NZ_CP019441.1_212,0.5205
NZ_CP019441.1_213,0.5544
NZ_CP019441.1_214,0.5253
NZ_CP019441.1_215,0.5096
NZ_CP019441.1_216,0.5096
NZ_CP019441.1_217,0.4959
NZ_CP019441.1_218,0.5197
NZ_CP019441.1_219,0.4989
NZ_CP019441.1_220,0.4326
NZ_CP019441.1_221,0.5202
NZ_CP019441.1_222,0.5729
NZ_CP019441.1_223,0.5241
NZ_CP019444.1_1,0.4687
NZ_CP019444.1_2,0.4380
NZ_CP019444.1_3,0.4747
NZ_CP019444.1_4,0.4930
NZ_CP019444.1_5,0.6125
NZ_CP019444.1_6,0.5747
NZ_CP019444.1_7,0.5799
NZ_CP019444.1_8,0.5879
NZ_CP019444.1_9,0.5128
NZ_CP019444.1_10,0.5758
NZ_CP019444.1_11,0.5542
NZ_CP019444.1_12,0.5798
NZ_CP019444.1_13,0.5727
NZ_CP019444.1_14,0.5714
NZ_CP019444.1_15,0.5000
NZ_CP019444.1_16,0.5626
NZ_CP019444.1_17,0.5469
NZ_CP019444.1_18,0.6147
NZ_CP019444.1_19,0.5747
NZ_CP019444.1_20,0.5405
NZ_CP019444.1_21,0.5789
NZ_CP019444.1_22,0.3904
NZ_CP019444.1_23,0.4153
NZ_CP019444.1_24,0.3652
NZ_CP019444.1_25,0.4135
NZ_CP019444.1_26,0.5291
NZ_CP019444.1_27,0.6276
NZ_CP019444.1_28,0.4901
NZ_CP019444.1_29,0.5269
NZ_CP019444.1_30,0.5051
NZ_CP019444.1_31,0.6105
NZ_CP019444.1_32,0.6085
NZ_CP019444.1_33,0.6505
NZ_CP019444.1_34,0.6557
NZ_CP019444.1_35,0.5319
NZ_CP019444.1_36,0.6541
NZ_CP019444.1_37,0.6604
NZ_CP019444.1_38,0.6207
NZ_CP019444.1_39,0.6150
NZ_CP019444.1_40,0.5464
NZ_CP019444.1_41,0.3799
NZ_CP019444.1_42,0.5060
NZ_CP019444.1_43,0.5056
NZ_CP019444.1_44,0.5169
NZ_CP019444.1_45,0.5291
NZ_CP019444.1_46,0.5633
NZ_CP019444.1_47,0.6835
NZ_CP019444.1_48,0.5319
NZ_CP019444.1_49,0.5362
NZ_CP019444.1_50,0.5616
NZ_CP019444.1_51,0.5349
NZ_CP019444.1_52,0.5214
NZ_CP019444.1_53,0.5723
NZ_CP019444.1_54,0.4353
NZ_CP019444.1_55,0.4992
NZ_CP019444.1_56,0.3667
NZ_CP019444.1_57,0.4805
NZ_CP019444.1_58,0.5472
NZ_CP019444.1_59,0.4402
NZ_CP019444.1_60,0.5770
NZ_CP019444.1_61,0.5995
NZ_CP019444.1_62,0.5239
NZ_CP019444.1_63,0.4553
NZ_CP019444.1_64,0.4945
NZ_CP019444.1_65,0.3729
NZ_CP019444.1_66,0.5119
NZ_CP019444.1_67,0.5211
NZ_CP019444.1_68,0.3817
NZ_CP019444.1_69,0.5568
NZ_CP019444.1_70,0.5193
NZ_CP019444.1_71,0.4058
NZ_CP019444.1_72,0.5175
NZ_CP019444.1_73,0.4070
NZ_CP019444.1_74,0.5316
NZ_CP019444.1_75,0.5462
NZ_CP019444.1_76,0.3529
NZ_CP019444.1_77,0.5458
NZ_CP019444.1_78,0.5972
NZ_CP019444.1_79,0.5736
NZ_CP019444.1_80,0.5431
NZ_CP019444.1_81,0.3707
NZ_CP019444.1_82,0.4338
NZ_CP019444.1_83,0.4486
NZ_CP019444.1_84,0.5233
NZ_CP019444.1_85,0.4173
NZ_CP019444.1_86,0.5044
NZ_CP019444.1_87,0.5785
NZ_CP019444.1_88,0.5652
NZ_CP019444.1_89,0.4621
NZ_CP019444.1_90,0.4744
NZ_CP019444.1_91,0.4750
NZ_CP019444.1_92,0.3199
NZ_CP019444.1_93,0.3880
NZ_CP019444.1_94,0.4167
NZ_CP019690.1_1,0.3234
NZ_CP019690.1_2,0.3546
NZ_CP019690.1_3,0.3484
NZ_CP019690.1_4,0.5011
NZ_CP019690.1_5,0.5139
NZ_CP019690.1_6,0.4807
NZ_CP019690.1_7,0.4205
NZ_CP019690.1_8,0.4496
NZ_CP019690.1_9,0.4830
NZ_CP019690.1_10,0.4205
NZ_CP019690.1_11,0.4496
NZ_CP019690.1_12,0.4393
NZ_CP019690.1_13,0.4064
NZ_CP019690.1_14,0.4481
NZ_CP019690.1_15,0.3626
NZ_CP019690.1_16,0.4140
NZ_CP019690.1_17,0.4928
NZ_CP019690.1_18,0.3269
NZ_CP019690.1_19,0.3600
NZ_CP019690.1_20,0.3333
NZ_CP019690.1_21,0.4429
NZ_CP019690.1_22,0.4667
NZ_CP019690.1_23,0.4311
NZ_CP019690.1_24,0.4907
NZ_CP019690.1_25,0.4753
NZ_CP019690.1_26,0.5121
NZ_CP019690.1_27,0.3929
NZ_CP019690.1_28,0.3846
NZ_CP019690.1_29,0.4407
NZ_CP019690.1_30,0.3633
NZ_CP019690.1_31,0.3851
NZ_CP019690.1_32,0.3216
NZ_CP019690.1_33,0.3982
NZ_CP019690.1_34,0.3607
NZ_CP019690.1_35,0.4074
NZ_CP019690.1_36,0.3795
NZ_CP019690.1_37,0.3682
NZ_CP019690.1_38,0.3936
NZ_CP019690.1_39,0.3814
NZ_CP019690.1_40,0.3689
NZ_CP019690.1_41,0.3642
NZ_CP019690.1_42,0.4827
NZ_CP019690.1_43,0.4800
NZ_CP019690.1_44,0.4498
NZ_CP019690.1_45,0.3836
NZ_CP019690.1_46,0.3885
NZ_CP019690.1_47,0.3846
NZ_CP019690.1_48,0.4570
NZ_CP019690.1_49,0.3860
NZ_CP019690.1_50,0.4343
NZ_CP019690.1_51,0.4296
NZ_CP019690.1_52,0.3918
NZ_CP019690.1_53,0.4189
NZ_CP019690.1_54,0.4439
NZ_CP019690.1_55,0.4072
NZ_CP019690.1_56,0.4206
NZ_CP019690.1_57,0.3371
NZ_CP019690.1_58,0.4580
NZ_CP019690.1_59,0.4485
NZ_CP019690.1_60,0.4225
NZ_CP019690.1_61,0.4815
NZ_CP019690.1_62,0.3874
NZ_CP019690.1_63,0.4211
NZ_CP019690.1_64,0.3872
NZ_CP019690.1_65,0.3726
NZ_CP019690.1_66,0.4903
NZ_CP019690.1_67,0.4711
NZ_CP019690.1_68,0.3456
NZ_CP019690.1_69,0.4438
NZ_CP019690.1_70,0.3454
NZ_CP019690.1_71,0.3470
NZ_CP019690.1_72,0.3802
