replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NC_023909.1	NC_023909.1_42	RM_Type_II__Type_II_REase27	42	defense-finder-models/RM/RM/RM_Type_II	NC_023909.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	403	2.6e-80	263.6	0.885	0.99	1	399			RM	RM_Type_II	Defense
NC_023909.1	NC_023909.1_43	RM_Type_II__Type_II_MTases_FAM_2	43	defense-finder-models/RM/RM/RM_Type_II	NC_023909.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	478	1.6e-119	391.0	0.978	0.774	94	463			RM	RM_Type_II	Defense
NC_023910.1	NC_023910.1_7	arda	7	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_023910.1_arda_ardu_2	1	1	1.0	1.0	1	arda	mandatory	170	3.1e-88	286.0	0.982	0.971	2	166			Anti_RM	arda_ardu	Antidefense
NC_023910.1	NC_023910.1_16	ardr	16	defense-finder-models/ADF/Anti_RM/ardr	NC_023910.1_ardr_5	1	1	1.0	1.0	1	ardr	mandatory	135	5.1e-87	281.0	1.0	0.993	1	134			Anti_RM	ardr	Antidefense
NC_023910.1	NC_023910.1_17	klca	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_023910.1_ardb_klca_acric11_3	1	1	1.0	0.8	1	ardb	mandatory	142	4e-35	112.9	0.828	0.972	4	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_023910.1	NC_023910.1_21	ardk	21	defense-finder-models/ADF/Anti_RM/ardk	NC_023910.1_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	114	3.2999999999999997e-49	157.5	0.991	0.982	1	112			Anti_RM	ardk	Antidefense
NC_023910.1	NC_023910.1_37	RM_Type_II__Type_II_REase27	37	defense-finder-models/RM/RM/RM_Type_II	NC_023910.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	403	2.5000000000000004e-80	263.6	0.885	0.99	1	399			RM	RM_Type_II	Defense
NC_023910.1	NC_023910.1_38	RM_Type_II__Type_II_MTases_FAM_2	38	defense-finder-models/RM/RM/RM_Type_II	NC_023910.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	478	1.5e-119	391.0	0.978	0.774	94	463			RM	RM_Type_II	Defense
NC_023915.1	NC_023915.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_023915.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	1.9e-96	313.5	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_023915.1	NC_023915.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_023915.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	1.1e-64	210.8	0.975	0.975	4	237			Other	psiab	Antidefense
NC_023915.1	NC_023915.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_023915.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.3e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_023915.1	NC_023915.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_023915.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	1.1e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024955.2	NC_024955.2_9	arda	9	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024955.2_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	4.4e-97	315.6	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_024955.2	NC_024955.2_11	psib	11	defense-finder-models/ADF/Other/psiab	NC_024955.2_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	4.6e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NC_024955.2	NC_024955.2_12	psia	12	defense-finder-models/ADF/Other/psiab	NC_024955.2_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	1.9e-88	286.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_024955.2	NC_024955.2_19	ardb	19	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024955.2_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	1.1999999999999999e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024956.1	NC_024956.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NC_024956.1_Mok_Hok_Sok_1	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	3.5e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NC_024956.1	NC_024956.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NC_024956.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	5.7e-72	234.4	0.975	0.975	4	237			Other	psiab	Antidefense
NC_024956.1	NC_024956.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NC_024956.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	2.1999999999999998e-91	295.4	0.993	0.986	1	143			Other	psiab	Antidefense
NC_024956.1	NC_024956.1_16	ardb	16	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024956.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	1.9e-95	308.6	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024961.1	NC_024961.1_35	DS-27__DS-27	35	defense-finder-models/DefenseFinder/DS-27/DS-27	NC_024961.1_DS-27_1	1	1	1.0	1.0	1	DS-27__DS-27	mandatory	308	1.2e-73	239.6	0.994	0.99	1	305			DS-27	DS-27	Defense
NC_024967.1	NC_024967.1_7	arda	7	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024967.1_arda_ardu_2	1	1	1.0	1.0	1	arda	mandatory	170	3.9e-88	286.0	0.982	0.971	2	166			Anti_RM	arda_ardu	Antidefense
NC_024967.1	NC_024967.1_16	ardr	16	defense-finder-models/ADF/Anti_RM/ardr	NC_024967.1_ardr_5	1	1	1.0	1.0	1	ardr	mandatory	135	6.5e-87	281.0	1.0	0.993	1	134			Anti_RM	ardr	Antidefense
NC_024967.1	NC_024967.1_17	klca	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024967.1_ardb_klca_acric11_3	1	1	1.0	0.8	1	ardb	mandatory	142	5.2e-35	112.9	0.828	0.972	4	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024967.1	NC_024967.1_21	ardk	21	defense-finder-models/ADF/Anti_RM/ardk	NC_024967.1_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	114	4.2999999999999994e-49	157.5	0.991	0.982	1	112			Anti_RM	ardk	Antidefense
NC_024967.1	NC_024967.1_54	RM_Type_II__Type_II_MTases_FAM_2	54	defense-finder-models/RM/RM/RM_Type_II	NC_024967.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	478	1.9000000000000001e-119	391.0	0.978	0.774	94	463			RM	RM_Type_II	Defense
NC_024967.1	NC_024967.1_55	RM_Type_II__Type_II_REase27	55	defense-finder-models/RM/RM/RM_Type_II	NC_024967.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	403	3.2000000000000003e-80	263.6	0.885	0.99	1	399			RM	RM_Type_II	Defense
NC_024974.1	NC_024974.1_7	arda	7	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024974.1_arda_ardu_2	1	1	1.0	1.0	1	arda	mandatory	170	2.5e-88	286.0	0.982	0.971	2	166			Anti_RM	arda_ardu	Antidefense
NC_024974.1	NC_024974.1_12	ardr	12	defense-finder-models/ADF/Anti_RM/ardr	NC_024974.1_ardr_5	1	1	1.0	1.0	1	ardr	mandatory	135	1.1e-86	279.5	1.0	0.993	1	134			Anti_RM	ardr	Antidefense
NC_024974.1	NC_024974.1_13	klca	13	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024974.1_ardb_klca_acric11_3	1	1	1.0	0.8	1	ardb	mandatory	142	3.2e-35	112.9	0.828	0.972	4	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024974.1	NC_024974.1_17	ardk	17	defense-finder-models/ADF/Anti_RM/ardk	NC_024974.1_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	114	2.7e-49	157.5	0.991	0.982	1	112			Anti_RM	ardk	Antidefense
NC_024974.1	NC_024974.1_23	RM_Type_II__Type_II_MTases_FAM_2	23	defense-finder-models/RM/RM/RM_Type_II	NC_024974.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	478	8.199999999999999e-120	391.5	0.981	0.776	93	463			RM	RM_Type_II	Defense
NC_024974.1	NC_024974.1_24	RM_Type_II__Type_II_REase27	24	defense-finder-models/RM/RM/RM_Type_II	NC_024974.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	392	2.4e-78	256.7	0.841	0.974	8	389			RM	RM_Type_II	Defense
NC_024975.1	NC_024975.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024975.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	1.7999999999999998e-96	313.5	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_024975.1	NC_024975.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_024975.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	2.8e-65	212.7	0.975	0.975	4	237			Other	psiab	Antidefense
NC_024975.1	NC_024975.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_024975.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	146	6.1e-88	284.4	0.993	0.979	2	144			Other	psiab	Antidefense
NC_024975.1	NC_024975.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024975.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	2.0999999999999998e-95	308.6	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024976.1	NC_024976.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024976.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	1.5999999999999999e-96	313.5	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_024976.1	NC_024976.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_024976.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	2.5000000000000003e-65	212.7	0.975	0.975	4	237			Other	psiab	Antidefense
NC_024976.1	NC_024976.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_024976.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	5.2e-88	284.4	0.993	0.986	1	143			Other	psiab	Antidefense
NC_024976.1	NC_024976.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024976.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	1.7999999999999997e-95	308.6	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024977.1	NC_024977.1_9	arda	9	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024977.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	4.9e-97	315.2	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_024977.1	NC_024977.1_12	psib	12	defense-finder-models/ADF/Other/psiab	NC_024977.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	2.7000000000000003e-65	212.7	0.975	0.975	4	237			Other	psiab	Antidefense
NC_024977.1	NC_024977.1_13	psia	13	defense-finder-models/ADF/Other/psiab	NC_024977.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	166	2.9e-88	285.3	0.993	0.861	22	164			Other	psiab	Antidefense
NC_024977.1	NC_024977.1_21	ardb	21	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024977.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	1e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024978.1	NC_024978.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024978.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	7e-96	311.7	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_024978.1	NC_024978.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_024978.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	4.500000000000001e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NC_024978.1	NC_024978.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_024978.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.6e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_024978.1	NC_024978.1_20	ardb	20	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024978.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	5.1e-94	304.2	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024979.1	NC_024979.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024979.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	6.899999999999999e-96	311.7	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_024979.1	NC_024979.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_024979.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	4.4e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NC_024979.1	NC_024979.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_024979.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.6e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_024979.1	NC_024979.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024979.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	5.1e-94	304.2	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_024980.1	NC_024980.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_024980.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	6.099999999999999e-96	311.7	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_024980.1	NC_024980.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_024980.1_psiab_2	1	1	0.5	1.0	1	psib	mandatory	239	3.9000000000000004e-64	208.9	0.963	0.967	6	236			Other	psiab	Antidefense
NC_024997.1	NC_024997.1_8	klca	8	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_024997.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	147	1.3e-49	160.8	0.828	0.959	6	146			Anti_RM	ardb_klca_acric11	Antidefense
NC_025019.1	NC_025019.1_7	arda	7	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_025019.1_arda_ardu_2	1	1	1.0	1.0	1	arda	mandatory	170	3.7e-88	286.0	0.982	0.971	2	166			Anti_RM	arda_ardu	Antidefense
NC_025019.1	NC_025019.1_16	ardr	16	defense-finder-models/ADF/Anti_RM/ardr	NC_025019.1_ardr_5	1	1	1.0	1.0	1	ardr	mandatory	135	6.1e-87	281.0	1.0	0.993	1	134			Anti_RM	ardr	Antidefense
NC_025019.1	NC_025019.1_17	klca	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025019.1_ardb_klca_acric11_3	1	1	1.0	0.8	1	ardb	mandatory	142	4.899999999999999e-35	112.9	0.828	0.972	4	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_025019.1	NC_025019.1_21	ardk	21	defense-finder-models/ADF/Anti_RM/ardk	NC_025019.1_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	114	4.0000000000000005e-49	157.5	0.991	0.982	1	112			Anti_RM	ardk	Antidefense
NC_025019.1	NC_025019.1_34	RM_Type_II__Type_II_REase27	34	defense-finder-models/RM/RM/RM_Type_II	NC_025019.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	403	3e-80	263.6	0.885	0.99	1	399			RM	RM_Type_II	Defense
NC_025019.1	NC_025019.1_35	RM_Type_II__Type_II_MTases_FAM_2	35	defense-finder-models/RM/RM/RM_Type_II	NC_025019.1_RM_Type_II_1	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	478	1.8e-119	391.0	0.978	0.774	94	463			RM	RM_Type_II	Defense
NC_025106.1	NC_025106.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NC_025106.1_Mok_Hok_Sok_2	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	3.3e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NC_025106.1	NC_025106.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NC_025106.1_psiab_5	1	1	1.0	2.0	1	psib	mandatory	240	2.9000000000000003e-71	232.1	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025106.1	NC_025106.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NC_025106.1_psiab_5	1	1	1.0	2.0	1	psia	mandatory	145	3.2e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_025106.1	NC_025106.1_16	ardb	16	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025106.1_ardb_klca_acric11_4	1	1	1.0	1.0	1	ardb	mandatory	142	6.399999999999999e-96	310.0	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_025106.1	NC_025106.1_23	acrif11	23	defense-finder-models/ADF/Anti_CRISPR/acrif11	NC_025106.1_acrif11_3	1	1	0.071	1.0	1	acrif11	mandatory	137	2.8e-52	169.9	0.856	0.993	1	136			Anti_CRISPR	acrif11	Antidefense
NC_025106.1	NC_025106.1_25	Gao_Ppl__PplA	25	defense-finder-models/DefenseFinder/Gao_Ppl/Gao_Ppl	NC_025106.1_Gao_Ppl_1	1	1	1.0	1.0	1	Gao_Ppl__PplA	mandatory	892	0.0	2051.6	1.0	0.999	1	891			Gao_Ppl	Gao_Ppl	Defense
NC_025134.1	NC_025134.1_8	klca	8	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025134.1_ardb_klca_acric11_2	1	1	1.0	0.8	1	ardb	mandatory	147	1.1e-49	160.9	0.828	0.959	6	146			Anti_RM	ardb_klca_acric11	Antidefense
NC_025134.1	NC_025134.1_45	MazEF__MazF	45	defense-finder-models/DefenseFinder/MazEF/MazEF	NC_025134.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	1.8e-16	52.9	0.91	0.964	2	108			MazEF	MazEF	Defense
NC_025134.1	NC_025134.1_46	MazEF__MazE	46	defense-finder-models/DefenseFinder/MazEF/MazEF	NC_025134.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	1.6e-13	43.3	0.762	0.709	4	64			MazEF	MazEF	Defense
NC_025138.1	NC_025138.1_9	arda	9	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_025138.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	4.2e-97	315.6	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_025138.1	NC_025138.1_11	psib	11	defense-finder-models/ADF/Other/psiab	NC_025138.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	2.3e-65	213.1	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025138.1	NC_025138.1_12	psia	12	defense-finder-models/ADF/Other/psiab	NC_025138.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.5e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_025138.1	NC_025138.1_18	ardb	18	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025138.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	2.3999999999999998e-95	308.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_025139.1	NC_025139.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NC_025139.1_Mok_Hok_Sok_1	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	5.7e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NC_025139.1	NC_025139.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NC_025139.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	9.3e-72	234.4	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025139.1	NC_025139.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NC_025139.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	6.6e-92	297.7	0.993	0.986	1	143			Other	psiab	Antidefense
NC_025139.1	NC_025139.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025139.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	3e-95	308.6	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_025140.1	NC_025140.1_9	arda	9	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_025140.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	3.4e-97	315.6	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_025140.1	NC_025140.1_11	psib	11	defense-finder-models/ADF/Other/psiab	NC_025140.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	4.500000000000001e-65	211.8	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025140.1	NC_025140.1_12	psia	12	defense-finder-models/ADF/Other/psiab	NC_025140.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	1.4e-90	292.8	0.993	0.986	1	143			Other	psiab	Antidefense
NC_025140.1	NC_025140.1_18	ardb	18	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025140.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	113	2.5e-71	230.4	0.723	0.903	11	112			Anti_RM	ardb_klca_acric11	Antidefense
NC_025142.1	NC_025142.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_025142.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	6.899999999999999e-96	311.7	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_025142.1	NC_025142.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_025142.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	4.4e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025142.1	NC_025142.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_025142.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.6e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_025142.1	NC_025142.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025142.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	5.1e-94	304.2	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_025143.1	NC_025143.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_025143.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	7.0999999999999995e-96	311.7	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_025143.1	NC_025143.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_025143.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	4.6e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025143.1	NC_025143.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_025143.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.7e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_025143.1	NC_025143.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025143.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	5.2e-94	304.2	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_025144.1	NC_025144.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_025144.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	7e-96	311.7	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_025144.1	NC_025144.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_025144.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	4.500000000000001e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025144.1	NC_025144.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_025144.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.6e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
NC_025144.1	NC_025144.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025144.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	5.1e-94	304.2	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_025145.1	NC_025145.1_9	arda	9	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_025145.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	7.5e-97	314.5	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_025145.1	NC_025145.1_11	psib	11	defense-finder-models/ADF/Other/psiab	NC_025145.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	2.4e-65	212.7	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025145.1	NC_025145.1_12	psia	12	defense-finder-models/ADF/Other/psiab	NC_025145.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	5.3e-89	287.6	0.993	0.986	1	143			Other	psiab	Antidefense
NC_025145.1	NC_025145.1_19	ardb	19	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NC_025145.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	4.4999999999999995e-95	307.3	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NC_025147.1	NC_025147.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NC_025147.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	5.7e-97	315.2	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NC_025147.1	NC_025147.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NC_025147.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	1.1e-64	210.8	0.975	0.975	4	237			Other	psiab	Antidefense
NC_025147.1	NC_025147.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NC_025147.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.3e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
